Sample in Buffer,Sample in Window,TRIGGER,voltmeter2_inst/adc_data[7:0],voltmeter2_inst/sin_wave[13:0],voltmeter2_inst/vrms[12:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED
7153,7153,0,108,-742,703
7154,7154,0,108,-742,703
7155,7155,0,108,-742,703
7156,7156,0,108,-742,703
7157,7157,0,108,-742,703
7158,7158,0,108,-742,703
7159,7159,0,108,-742,703
7160,7160,0,108,-742,703
7161,7161,0,108,-742,703
7162,7162,0,108,-742,703
7163,7163,0,108,-742,703
7164,7164,0,108,-742,703
7165,7165,0,108,-742,703
7166,7166,0,108,-742,703
7167,7167,0,108,-742,703
7168,7168,0,108,-742,703
7169,7169,0,108,-742,703
7170,7170,0,108,-742,703
7171,7171,0,108,-742,703
7172,7172,0,108,-742,703
7173,7173,0,108,-742,703
7174,7174,0,108,-742,703
7175,7175,0,108,-742,703
7176,7176,0,108,-742,703
7177,7177,0,108,-742,703
7178,7178,0,108,-742,703
7179,7179,0,108,-742,703
7180,7180,0,108,-742,703
7181,7181,0,108,-742,703
7182,7182,0,108,-742,703
7183,7183,0,108,-742,703
7184,7184,0,108,-742,703
7185,7185,0,108,-742,703
7186,7186,0,108,-742,703
7187,7187,0,108,-742,703
7188,7188,0,108,-742,703
7189,7189,0,108,-742,703
7190,7190,0,108,-742,703
7191,7191,0,108,-742,703
7192,7192,0,108,-742,703
7193,7193,0,108,-742,703
7194,7194,0,109,-742,703
7195,7195,0,108,-742,703
7196,7196,0,108,-703,703
7197,7197,0,108,-742,703
7198,7198,0,109,-742,703
7199,7199,0,109,-742,703
7200,7200,0,108,-703,703
7201,7201,0,109,-703,703
7202,7202,0,109,-742,703
7203,7203,0,109,-703,703
7204,7204,0,108,-703,703
7205,7205,0,108,-703,703
7206,7206,0,109,-742,703
7207,7207,0,109,-742,703
7208,7208,0,109,-703,703
7209,7209,0,109,-703,703
7210,7210,0,109,-703,703
7211,7211,0,109,-703,703
7212,7212,0,109,-703,703
7213,7213,0,109,-703,703
7214,7214,0,109,-703,703
7215,7215,0,109,-703,703
7216,7216,0,109,-703,703
7217,7217,0,109,-703,703
7218,7218,0,109,-703,703
7219,7219,0,109,-703,703
7220,7220,0,109,-703,703
7221,7221,0,109,-703,703
7222,7222,0,109,-703,703
7223,7223,0,109,-703,703
7224,7224,0,109,-703,703
7225,7225,0,109,-703,703
7226,7226,0,109,-703,703
7227,7227,0,109,-703,703
7228,7228,0,109,-703,703
7229,7229,0,109,-703,703
7230,7230,0,109,-703,703
7231,7231,0,109,-703,703
7232,7232,0,109,-703,703
7233,7233,0,109,-703,703
7234,7234,0,109,-703,703
7235,7235,0,109,-703,703
7236,7236,0,109,-703,703
7237,7237,0,109,-703,703
7238,7238,0,109,-703,703
7239,7239,0,109,-703,703
7240,7240,0,109,-703,703
7241,7241,0,109,-703,703
7242,7242,0,109,-703,703
7243,7243,0,109,-703,703
7244,7244,0,109,-703,703
7245,7245,0,109,-703,703
7246,7246,0,109,-703,703
7247,7247,0,109,-703,703
7248,7248,0,109,-703,703
7249,7249,0,109,-703,703
7250,7250,0,109,-703,703
7251,7251,0,109,-703,703
7252,7252,0,109,-703,703
7253,7253,0,109,-703,703
7254,7254,0,109,-703,703
7255,7255,0,109,-703,703
7256,7256,0,110,-703,703
7257,7257,0,109,-703,703
7258,7258,0,110,-664,703
7259,7259,0,109,-703,703
7260,7260,0,109,-664,703
7261,7261,0,109,-703,703
7262,7262,0,110,-703,703
7263,7263,0,109,-703,703
7264,7264,0,110,-664,703
7265,7265,0,109,-703,703
7266,7266,0,109,-664,703
7267,7267,0,109,-703,703
7268,7268,0,110,-703,703
7269,7269,0,109,-703,703
7270,7270,0,110,-664,703
7271,7271,0,109,-703,703
7272,7272,0,109,-664,703
7273,7273,0,109,-703,703
7274,7274,0,109,-703,703
7275,7275,0,109,-703,703
7276,7276,0,110,-703,703
7277,7277,0,109,-703,703
7278,7278,0,110,-664,703
7279,7279,0,109,-703,703
7280,7280,0,110,-664,703
7281,7281,0,109,-703,703
7282,7282,0,110,-664,703
7283,7283,0,109,-703,703
7284,7284,0,110,-664,703
7285,7285,0,109,-703,703
7286,7286,0,110,-664,703
7287,7287,0,110,-703,703
7288,7288,0,110,-664,703
7289,7289,0,110,-664,703
7290,7290,0,110,-664,703
7291,7291,0,110,-664,703
7292,7292,0,110,-664,703
7293,7293,0,110,-664,703
7294,7294,0,110,-664,703
7295,7295,0,110,-664,703
7296,7296,0,110,-664,703
7297,7297,0,110,-664,703
7298,7298,0,110,-664,703
7299,7299,0,110,-664,703
7300,7300,0,110,-664,703
7301,7301,0,110,-664,703
7302,7302,0,110,-664,703
7303,7303,0,110,-664,703
7304,7304,0,110,-664,703
7305,7305,0,110,-664,703
7306,7306,0,110,-664,703
7307,7307,0,110,-664,703
7308,7308,0,110,-664,703
7309,7309,0,110,-664,703
7310,7310,0,110,-664,703
7311,7311,0,110,-664,703
7312,7312,0,111,-664,703
7313,7313,0,110,-664,703
7314,7314,0,111,-625,703
7315,7315,0,110,-664,703
7316,7316,0,111,-625,703
7317,7317,0,110,-664,703
7318,7318,0,110,-625,703
7319,7319,0,110,-664,703
7320,7320,0,111,-664,703
7321,7321,0,110,-664,703
7322,7322,0,111,-625,703
7323,7323,0,110,-664,703
7324,7324,0,111,-625,703
7325,7325,0,110,-664,703
7326,7326,0,111,-625,703
7327,7327,0,110,-664,703
7328,7328,0,111,-625,703
7329,7329,0,110,-664,703
7330,7330,0,111,-625,703
7331,7331,0,110,-664,703
7332,7332,0,111,-625,703
7333,7333,0,110,-664,703
7334,7334,0,111,-625,703
7335,7335,0,110,-664,703
7336,7336,0,111,-625,703
7337,7337,0,111,-664,703
7338,7338,0,111,-625,703
7339,7339,0,110,-625,703
7340,7340,0,111,-625,703
7341,7341,0,110,-664,703
7342,7342,0,111,-625,703
7343,7343,0,110,-664,703
7344,7344,0,111,-625,703
7345,7345,0,110,-664,703
7346,7346,0,111,-625,703
7347,7347,0,110,-664,703
7348,7348,0,111,-625,703
7349,7349,0,111,-664,703
7350,7350,0,111,-625,703
7351,7351,0,111,-625,703
7352,7352,0,111,-625,703
7353,7353,0,111,-625,703
7354,7354,0,111,-625,703
7355,7355,0,111,-625,703
7356,7356,0,111,-625,703
7357,7357,0,111,-625,703
7358,7358,0,111,-625,703
7359,7359,0,111,-625,703
7360,7360,0,111,-625,703
7361,7361,0,111,-625,703
7362,7362,0,111,-625,703
7363,7363,0,111,-625,703
7364,7364,0,111,-625,703
7365,7365,0,111,-625,703
7366,7366,0,111,-625,703
7367,7367,0,111,-625,703
7368,7368,0,111,-625,703
7369,7369,0,111,-625,703
7370,7370,0,111,-625,703
7371,7371,0,111,-625,703
7372,7372,0,111,-625,703
7373,7373,0,111,-625,703
7374,7374,0,111,-625,703
7375,7375,0,111,-625,703
7376,7376,0,111,-625,703
7377,7377,0,111,-625,703
7378,7378,0,111,-625,703
7379,7379,0,111,-625,703
7380,7380,0,111,-625,703
7381,7381,0,111,-625,703
7382,7382,0,111,-625,703
7383,7383,0,111,-625,703
7384,7384,0,96,-625,703
7385,7385,0,111,-625,703
7386,7386,0,111,-1210,703
7387,7387,0,111,-625,703
7388,7388,0,111,-625,703
7389,7389,0,111,-625,703
7390,7390,0,96,-625,703
7391,7391,0,111,-625,703
7392,7392,0,111,-1210,703
7393,7393,0,111,-625,703
7394,7394,0,111,-625,703
7395,7395,0,111,-625,703
7396,7396,0,111,-625,703
7397,7397,0,111,-625,703
7398,7398,0,96,-625,703
7399,7399,0,111,-625,703
7400,7400,0,96,-1210,703
7401,7401,0,96,-625,703
7402,7402,0,111,-1210,703
7403,7403,0,96,-1210,703
7404,7404,0,111,-625,703
7405,7405,0,111,-1210,703
7406,7406,0,96,-625,703
7407,7407,0,111,-625,703
7408,7408,0,96,-1210,703
7409,7409,0,111,-625,703
7410,7410,0,111,-1210,703
7411,7411,0,96,-625,703
7412,7412,0,111,-625,703
7413,7413,0,96,-1210,703
7414,7414,0,96,-625,703
7415,7415,0,111,-1210,703
7416,7416,0,96,-1210,703
7417,7417,0,96,-625,703
7418,7418,0,96,-1210,703
7419,7419,0,96,-1210,703
7420,7420,0,96,-1210,703
7421,7421,0,96,-1210,703
7422,7422,0,96,-1210,703
7423,7423,0,96,-1210,703
7424,7424,0,96,-1210,703
7425,7425,0,96,-1210,703
7426,7426,0,96,-1210,703
7427,7427,0,111,-1210,703
7428,7428,0,96,-1210,703
7429,7429,0,96,-625,703
7430,7430,0,96,-1210,703
7431,7431,0,96,-1210,703
7432,7432,0,96,-1210,703
7433,7433,0,111,-1210,703
7434,7434,0,96,-1210,703
7435,7435,0,111,-625,703
7436,7436,0,96,-1210,703
7437,7437,0,96,-625,703
7438,7438,0,96,-1210,703
7439,7439,0,96,-1210,703
7440,7440,0,111,-1210,703
7441,7441,0,111,-1210,703
7442,7442,0,111,-625,703
7443,7443,0,111,-625,703
7444,7444,0,111,-625,703
7445,7445,0,111,-625,703
7446,7446,0,111,-625,703
7447,7447,0,111,-625,703
7448,7448,0,111,-625,703
7449,7449,0,110,-625,703
7450,7450,0,111,-625,703
7451,7451,0,110,-664,703
7452,7452,0,111,-625,703
7453,7453,0,110,-664,703
7454,7454,0,111,-625,703
7455,7455,0,110,-664,703
7456,7456,0,110,-625,703
7457,7457,0,110,-664,703
7458,7458,0,110,-664,703
7459,7459,0,110,-664,703
7460,7460,0,110,-664,703
7461,7461,0,110,-664,703
7462,7462,0,110,-664,703
7463,7463,0,109,-664,703
7464,7464,0,110,-664,703
7465,7465,0,109,-703,703
7466,7466,0,110,-664,703
7467,7467,0,109,-703,703
7468,7468,0,109,-664,703
7469,7469,0,109,-703,703
7470,7470,0,109,-703,703
7471,7471,0,109,-703,703
7472,7472,0,109,-703,703
7473,7473,0,109,-703,703
7474,7474,0,109,-703,703
7475,7475,0,109,-703,703
7476,7476,0,109,-703,703
7477,7477,0,109,-703,703
7478,7478,0,109,-703,703
7479,7479,0,109,-703,703
7480,7480,0,109,-703,703
7481,7481,0,109,-703,703
7482,7482,0,109,-703,703
7483,7483,0,109,-703,703
7484,7484,0,109,-703,703
7485,7485,0,109,-703,703
7486,7486,0,108,-703,703
7487,7487,0,109,-703,703
7488,7488,0,108,-742,703
7489,7489,0,108,-703,703
7490,7490,0,108,-742,703
7491,7491,0,109,-742,703
7492,7492,0,108,-742,703
7493,7493,0,108,-703,703
7494,7494,0,108,-742,703
7495,7495,0,109,-742,703
7496,7496,0,108,-742,703
7497,7497,0,108,-703,703
7498,7498,0,108,-742,703
7499,7499,0,108,-742,703
7500,7500,0,108,-742,703
7501,7501,0,108,-742,703
7502,7502,0,108,-742,703
7503,7503,0,108,-742,703
7504,7504,0,108,-742,703
7505,7505,0,108,-742,703
7506,7506,0,108,-742,703
7507,7507,0,108,-742,703
7508,7508,0,108,-742,703
7509,7509,0,108,-742,703
7510,7510,0,108,-742,703
7511,7511,0,108,-742,703
7512,7512,0,108,-742,703
7513,7513,0,108,-742,703
7514,7514,0,108,-742,703
7515,7515,0,108,-742,703
7516,7516,0,108,-742,703
7517,7517,0,108,-742,703
7518,7518,0,108,-742,703
7519,7519,0,108,-742,703
7520,7520,0,108,-742,703
7521,7521,0,108,-742,703
7522,7522,0,108,-742,703
7523,7523,0,108,-742,703
7524,7524,0,108,-742,703
7525,7525,0,108,-742,703
7526,7526,0,108,-742,703
7527,7527,0,108,-742,703
7528,7528,0,108,-742,703
7529,7529,0,108,-742,703
7530,7530,0,108,-742,703
7531,7531,0,108,-742,703
7532,7532,0,108,-742,703
7533,7533,0,108,-742,703
7534,7534,0,108,-742,703
7535,7535,0,108,-742,703
7536,7536,0,108,-742,703
7537,7537,0,108,-742,703
7538,7538,0,108,-742,703
7539,7539,0,108,-742,703
7540,7540,0,108,-742,703
7541,7541,0,108,-742,703
7542,7542,0,108,-742,703
7543,7543,0,108,-742,703
7544,7544,0,108,-742,703
7545,7545,0,108,-742,703
7546,7546,0,108,-742,703
7547,7547,0,108,-742,703
7548,7548,0,108,-742,703
7549,7549,0,107,-742,703
7550,7550,0,108,-742,703
7551,7551,0,108,-781,703
7552,7552,0,108,-742,703
7553,7553,0,108,-742,703
7554,7554,0,108,-742,703
7555,7555,0,108,-742,703
7556,7556,0,108,-742,703
7557,7557,0,108,-742,703
7558,7558,0,108,-742,703
7559,7559,0,108,-742,703
7560,7560,0,108,-742,703
7561,7561,0,108,-742,703
7562,7562,0,108,-742,703
7563,7563,0,108,-742,703
7564,7564,0,108,-742,703
7565,7565,0,108,-742,703
7566,7566,0,108,-742,703
7567,7567,0,108,-742,703
7568,7568,0,108,-742,703
7569,7569,0,108,-742,703
7570,7570,0,108,-742,703
7571,7571,0,108,-742,703
7572,7572,0,108,-742,703
7573,7573,0,108,-742,703
7574,7574,0,108,-742,703
7575,7575,0,108,-742,703
7576,7576,0,108,-742,703
7577,7577,0,108,-742,703
7578,7578,0,108,-742,703
7579,7579,0,108,-742,703
7580,7580,0,108,-742,703
7581,7581,0,108,-742,703
7582,7582,0,108,-742,703
7583,7583,0,108,-742,703
7584,7584,0,108,-742,703
7585,7585,0,108,-742,703
7586,7586,0,108,-742,703
7587,7587,0,108,-742,703
7588,7588,0,108,-742,703
7589,7589,0,108,-742,703
7590,7590,0,108,-742,703
7591,7591,0,108,-742,703
7592,7592,0,108,-742,703
7593,7593,0,108,-742,703
7594,7594,0,108,-742,703
7595,7595,0,108,-742,703
7596,7596,0,108,-742,703
7597,7597,0,108,-742,703
7598,7598,0,108,-742,703
7599,7599,0,108,-742,703
7600,7600,0,108,-742,703
7601,7601,0,108,-742,703
7602,7602,0,108,-742,703
7603,7603,0,108,-742,703
7604,7604,0,108,-742,703
7605,7605,0,108,-742,703
7606,7606,0,108,-742,703
7607,7607,0,108,-742,703
7608,7608,0,108,-742,703
7609,7609,0,108,-742,703
7610,7610,0,108,-742,703
7611,7611,0,108,-742,703
7612,7612,0,108,-742,703
7613,7613,0,108,-742,703
7614,7614,0,108,-742,703
7615,7615,0,108,-742,703
7616,7616,0,108,-742,703
7617,7617,0,108,-742,703
7618,7618,0,108,-742,703
7619,7619,0,108,-742,703
7620,7620,0,108,-742,703
7621,7621,0,108,-742,703
7622,7622,0,108,-742,703
7623,7623,0,108,-742,703
7624,7624,0,108,-742,703
7625,7625,0,108,-742,703
7626,7626,0,108,-742,703
7627,7627,0,108,-742,703
7628,7628,0,108,-742,703
7629,7629,0,108,-742,703
7630,7630,0,108,-742,703
7631,7631,0,108,-742,703
7632,7632,0,108,-742,703
7633,7633,0,108,-742,703
7634,7634,0,108,-742,703
7635,7635,0,109,-742,703
7636,7636,0,108,-742,703
7637,7637,0,108,-703,703
7638,7638,0,108,-742,703
7639,7639,0,109,-742,703
7640,7640,0,108,-742,703
7641,7641,0,108,-703,703
7642,7642,0,108,-742,703
7643,7643,0,108,-742,703
7644,7644,0,108,-742,703
7645,7645,0,109,-742,703
7646,7646,0,109,-742,703
7647,7647,0,108,-703,703
7648,7648,0,109,-703,703
7649,7649,0,109,-742,703
7650,7650,0,109,-703,703
7651,7651,0,109,-703,703
7652,7652,0,109,-703,703
7653,7653,0,109,-703,703
7654,7654,0,109,-703,703
7655,7655,0,109,-703,703
7656,7656,0,109,-703,703
7657,7657,0,109,-703,703
7658,7658,0,109,-703,703
7659,7659,0,109,-703,703
7660,7660,0,109,-703,703
7661,7661,0,109,-703,703
7662,7662,0,109,-703,703
7663,7663,0,109,-703,703
7664,7664,0,109,-703,703
7665,7665,0,109,-703,703
7666,7666,0,109,-703,703
7667,7667,0,109,-703,703
7668,7668,0,109,-703,703
7669,7669,0,109,-703,703
7670,7670,0,109,-703,703
7671,7671,0,109,-703,703
7672,7672,0,109,-703,703
7673,7673,0,109,-703,703
7674,7674,0,109,-703,703
7675,7675,0,109,-703,703
7676,7676,0,109,-703,703
7677,7677,0,109,-703,703
7678,7678,0,109,-703,703
7679,7679,0,109,-703,703
7680,7680,0,109,-703,703
7681,7681,0,109,-703,703
7682,7682,0,109,-703,703
7683,7683,0,109,-703,703
7684,7684,0,109,-703,703
7685,7685,0,109,-703,703
7686,7686,0,109,-703,703
7687,7687,0,109,-703,703
7688,7688,0,109,-703,703
7689,7689,0,109,-703,703
7690,7690,0,109,-703,703
7691,7691,0,109,-703,703
7692,7692,0,109,-703,703
7693,7693,0,109,-703,703
7694,7694,0,109,-703,703
7695,7695,0,109,-703,703
7696,7696,0,109,-703,703
7697,7697,0,109,-703,703
7698,7698,0,110,-703,703
7699,7699,0,109,-703,703
7700,7700,0,109,-664,703
7701,7701,0,109,-703,703
7702,7702,0,110,-703,703
7703,7703,0,109,-703,703
7704,7704,0,110,-664,703
7705,7705,0,109,-703,703
7706,7706,0,109,-664,703
7707,7707,0,109,-703,703
7708,7708,0,110,-703,703
7709,7709,0,109,-703,703
7710,7710,0,109,-664,703
7711,7711,0,109,-703,703
7712,7712,0,109,-703,703
7713,7713,0,109,-703,703
7714,7714,0,110,-703,703
7715,7715,0,109,-703,703
7716,7716,0,110,-664,703
7717,7717,0,109,-703,703
7718,7718,0,110,-664,703
7719,7719,0,109,-703,703
7720,7720,0,110,-664,703
7721,7721,0,109,-703,703
7722,7722,0,110,-664,703
7723,7723,0,109,-703,703
7724,7724,0,110,-664,703
7725,7725,0,109,-703,703
7726,7726,0,110,-664,703
7727,7727,0,110,-703,703
7728,7728,0,110,-664,703
7729,7729,0,109,-664,703
7730,7730,0,110,-664,703
7731,7731,0,109,-703,703
7732,7732,0,110,-664,703
7733,7733,0,110,-703,703
7734,7734,0,110,-664,703
7735,7735,0,110,-664,703
7736,7736,0,110,-664,703
7737,7737,0,110,-664,703
7738,7738,0,110,-664,703
7739,7739,0,109,-664,703
7740,7740,0,110,-664,703
7741,7741,0,110,-703,703
7742,7742,0,110,-664,703
7743,7743,0,110,-664,703
7744,7744,0,110,-664,703
7745,7745,0,110,-664,703
7746,7746,0,110,-664,703
7747,7747,0,110,-664,703
7748,7748,0,110,-664,703
7749,7749,0,110,-664,703
7750,7750,0,110,-664,703
7751,7751,0,110,-664,703
7752,7752,0,110,-664,703
7753,7753,0,110,-664,703
7754,7754,0,110,-664,703
7755,7755,0,110,-664,703
7756,7756,0,110,-664,703
7757,7757,0,110,-664,703
7758,7758,0,110,-664,703
7759,7759,0,110,-664,703
7760,7760,0,111,-664,703
7761,7761,0,110,-664,703
7762,7762,0,111,-625,703
7763,7763,0,110,-664,703
7764,7764,0,111,-625,703
7765,7765,0,110,-664,703
7766,7766,0,111,-625,703
7767,7767,0,110,-664,703
7768,7768,0,111,-625,703
7769,7769,0,110,-664,703
7770,7770,0,111,-625,703
7771,7771,0,110,-664,703
7772,7772,0,111,-625,703
7773,7773,0,110,-664,703
7774,7774,0,111,-625,703
7775,7775,0,110,-664,703
7776,7776,0,111,-625,703
7777,7777,0,110,-664,703
7778,7778,0,111,-625,703
7779,7779,0,110,-664,703
7780,7780,0,111,-625,703
7781,7781,0,110,-664,703
7782,7782,0,111,-625,703
7783,7783,0,110,-664,703
7784,7784,0,111,-625,703
7785,7785,0,110,-664,703
7786,7786,0,111,-625,703
7787,7787,0,110,-664,703
7788,7788,0,111,-625,703
7789,7789,0,110,-664,703
7790,7790,0,111,-625,703
7791,7791,0,110,-664,703
7792,7792,0,111,-625,703
7793,7793,0,110,-664,703
7794,7794,0,111,-625,703
7795,7795,0,111,-664,703
7796,7796,0,111,-625,703
7797,7797,0,111,-625,703
7798,7798,0,111,-625,703
7799,7799,0,111,-625,703
7800,7800,0,111,-625,703
7801,7801,0,111,-625,703
7802,7802,0,111,-625,703
7803,7803,0,111,-625,703
7804,7804,0,111,-625,703
7805,7805,0,111,-625,703
7806,7806,0,111,-625,703
7807,7807,0,111,-625,703
7808,7808,0,111,-625,703
7809,7809,0,111,-625,703
7810,7810,0,111,-625,703
7811,7811,0,111,-625,703
7812,7812,0,111,-625,703
7813,7813,0,111,-625,703
7814,7814,0,111,-625,703
7815,7815,0,111,-625,703
7816,7816,0,111,-625,703
7817,7817,0,111,-625,703
7818,7818,0,111,-625,703
7819,7819,0,111,-625,703
7820,7820,0,111,-625,703
7821,7821,0,111,-625,703
7822,7822,0,111,-625,703
7823,7823,0,111,-625,703
7824,7824,0,111,-625,703
7825,7825,0,111,-625,703
7826,7826,0,111,-625,703
7827,7827,0,111,-625,703
7828,7828,0,111,-625,703
7829,7829,0,111,-625,703
7830,7830,0,111,-625,703
7831,7831,0,111,-625,703
7832,7832,0,96,-625,703
7833,7833,0,111,-625,703
7834,7834,0,96,-1210,703
7835,7835,0,96,-625,703
7836,7836,0,96,-1210,703
7837,7837,0,96,-1210,703
7838,7838,0,96,-1210,703
7839,7839,0,96,-1210,703
7840,7840,0,96,-1210,703
7841,7841,0,111,-1210,703
7842,7842,0,96,-1210,703
7843,7843,0,111,-625,703
7844,7844,0,96,-1210,703
7845,7845,0,111,-625,703
7846,7846,0,96,-1210,703
7847,7847,0,96,-625,703
7848,7848,0,111,-1210,703
7849,7849,0,96,-1210,703
7850,7850,0,96,-625,703
7851,7851,0,111,-1210,703
7852,7852,0,96,-1210,703
7853,7853,0,111,-625,703
7854,7854,0,96,-1210,703
7855,7855,0,96,-625,703
7856,7856,0,111,-1210,703
7857,7857,0,96,-1210,703
7858,7858,0,96,-625,703
7859,7859,0,96,-1210,703
7860,7860,0,96,-1210,703
7861,7861,0,111,-1210,703
7862,7862,0,96,-1210,703
7863,7863,0,96,-625,703
7864,7864,0,111,-1210,703
7865,7865,0,96,-1210,703
7866,7866,0,96,-625,703
7867,7867,0,111,-1210,703
7868,7868,0,96,-1210,703
7869,7869,0,96,-625,703
7870,7870,0,111,-1210,703
7871,7871,0,96,-1210,703
7872,7872,0,96,-625,703
7873,7873,0,111,-1210,703
7874,7874,0,96,-1210,703
7875,7875,0,96,-625,703
7876,7876,0,96,-1210,703
7877,7877,0,96,-1210,703
7878,7878,0,96,-1210,703
7879,7879,0,96,-1210,703
7880,7880,0,96,-1210,703
7881,7881,0,111,-1210,703
7882,7882,0,111,-1210,703
7883,7883,0,111,-625,703
7884,7884,0,111,-625,703
7885,7885,0,111,-625,703
7886,7886,0,111,-625,703
7887,7887,0,111,-625,703
7888,7888,0,111,-625,703
7889,7889,0,111,-625,703
7890,7890,0,111,-625,703
7891,7891,0,110,-625,703
7892,7892,0,111,-625,703
7893,7893,0,110,-664,703
7894,7894,0,111,-625,703
7895,7895,0,110,-664,703
7896,7896,0,111,-625,703
7897,7897,0,110,-664,703
7898,7898,0,110,-625,703
7899,7899,0,110,-664,703
7900,7900,0,110,-664,703
7901,7901,0,110,-664,703
7902,7902,0,110,-664,703
7903,7903,0,109,-664,703
7904,7904,0,110,-664,703
7905,7905,0,110,-703,703
7906,7906,0,110,-664,703
7907,7907,0,109,-664,703
7908,7908,0,110,-664,703
7909,7909,0,109,-703,703
7910,7910,0,109,-664,703
7911,7911,0,109,-703,703
7912,7912,0,109,-703,703
7913,7913,0,109,-703,703
7914,7914,0,109,-703,703
7915,7915,0,109,-703,703
7916,7916,0,109,-703,703
7917,7917,0,109,-703,703
7918,7918,0,109,-703,703
7919,7919,0,109,-703,703
7920,7920,0,109,-703,703
7921,7921,0,109,-703,703
7922,7922,0,109,-703,703
7923,7923,0,109,-703,703
7924,7924,0,109,-703,703
7925,7925,0,109,-703,703
7926,7926,0,109,-703,703
7927,7927,0,109,-703,703
7928,7928,0,109,-703,703
7929,7929,0,109,-703,703
7930,7930,0,109,-703,703
7931,7931,0,109,-703,703
7932,7932,0,109,-703,703
7933,7933,0,109,-703,703
7934,7934,0,109,-703,703
7935,7935,0,108,-703,703
7936,7936,0,108,-703,703
7937,7937,0,108,-742,703
7938,7938,0,108,-742,703
7939,7939,0,108,-742,703
7940,7940,0,108,-742,703
7941,7941,0,108,-742,703
7942,7942,0,109,-742,703
7943,7943,0,108,-742,703
7944,7944,0,108,-703,703
7945,7945,0,108,-742,703
7946,7946,0,108,-742,703
7947,7947,0,108,-742,703
7948,7948,0,108,-742,703
7949,7949,0,108,-742,703
7950,7950,0,108,-742,703
7951,7951,0,108,-742,703
7952,7952,0,108,-742,703
7953,7953,0,108,-742,703
7954,7954,0,108,-742,703
7955,7955,0,108,-742,703
7956,7956,0,108,-742,703
7957,7957,0,108,-742,703
7958,7958,0,108,-742,703
7959,7959,0,108,-742,703
7960,7960,0,108,-742,703
7961,7961,0,108,-742,703
7962,7962,0,108,-742,703
7963,7963,0,108,-742,703
7964,7964,0,108,-742,703
7965,7965,0,108,-742,703
7966,7966,0,108,-742,703
7967,7967,0,108,-742,703
7968,7968,0,108,-742,703
7969,7969,0,108,-742,703
7970,7970,0,108,-742,703
7971,7971,0,108,-742,703
7972,7972,0,108,-742,703
7973,7973,0,108,-742,703
7974,7974,0,108,-742,703
7975,7975,0,108,-742,703
7976,7976,0,108,-742,703
7977,7977,0,107,-742,703
7978,7978,0,108,-742,703
7979,7979,0,108,-781,703
7980,7980,0,108,-742,703
7981,7981,0,108,-742,703
7982,7982,0,108,-742,703
7983,7983,0,108,-742,703
7984,7984,0,108,-742,703
7985,7985,0,108,-742,703
7986,7986,0,108,-742,703
7987,7987,0,108,-742,703
7988,7988,0,108,-742,703
7989,7989,0,107,-742,703
7990,7990,0,108,-742,703
7991,7991,0,108,-781,703
7992,7992,0,108,-742,703
7993,7993,0,108,-742,703
7994,7994,0,108,-742,703
7995,7995,0,108,-742,703
7996,7996,0,108,-742,703
7997,7997,0,108,-742,703
7998,7998,0,108,-742,703
7999,7999,0,108,-742,703
8000,8000,0,108,-742,703
8001,8001,0,108,-742,703
8002,8002,0,108,-742,703
8003,8003,0,108,-742,703
8004,8004,0,108,-742,703
8005,8005,0,108,-742,703
8006,8006,0,108,-742,703
8007,8007,0,108,-742,703
8008,8008,0,108,-742,703
8009,8009,0,108,-742,703
8010,8010,0,108,-742,703
8011,8011,0,108,-742,703
8012,8012,0,108,-742,703
8013,8013,0,108,-742,703
8014,8014,0,108,-742,703
8015,8015,0,108,-742,703
8016,8016,0,108,-742,703
8017,8017,0,107,-742,703
8018,8018,0,108,-742,703
8019,8019,0,108,-781,703
8020,8020,0,108,-742,703
8021,8021,0,108,-742,703
8022,8022,0,108,-742,703
8023,8023,0,108,-742,703
8024,8024,0,108,-742,703
8025,8025,0,108,-742,703
8026,8026,0,108,-742,703
8027,8027,0,108,-742,703
8028,8028,0,108,-742,703
8029,8029,0,108,-742,703
8030,8030,0,108,-742,703
8031,8031,0,108,-742,703
8032,8032,0,108,-742,703
8033,8033,0,108,-742,703
8034,8034,0,108,-742,703
